Time,ZoneTemp,PMV,Energy_kWh,HeatingSetPoint,CoolingSetPoint
Timestamp,21.343853774130633,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.326136708437854,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.306797418296682,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.28582864306273,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.263524695804445,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.239967935014146,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.215316256429627,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.189843804825106,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.163779843373263,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.137312218857407,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.110589593652882,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.083737785069317,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.056924612365655,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.030261651539252,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.00383419808553,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.977718117434296,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.60526852995251,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.388696199405622,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.268010049748245,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.175767323565754,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.13673650370382,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.11074330108227,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.083600742493818,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.0701817322394,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.401211931694384,0.3,0.11394537512024366,20.0,22.0
Timestamp,21.99946171025825,0.3,0.12010620619107963,20.0,22.0
Timestamp,21.998755434642913,0.3,0.13564980155862771,20.0,22.0
Timestamp,21.999522753519134,0.3,0.1431668353501409,20.0,22.0
Timestamp,22.470781942140764,0.3,0.18602605136138523,20.0,22.0
Timestamp,22.775665488591624,0.3,0.19476338781511904,20.0,22.0
Timestamp,22.93546948452276,0.3,0.20325865445371927,20.0,22.0
Timestamp,23.049426931141994,0.3,0.21119299656431517,20.0,22.0
Timestamp,23.149371273666027,0.3,0.2191206920497532,20.0,22.0
Timestamp,23.251825529438634,0.3,0.2265614610732433,20.0,22.0
Timestamp,23.34760584429827,0.3,0.23289065550390448,20.0,22.0
Timestamp,23.43281382655679,0.3,0.23531995456784846,20.0,22.0
Timestamp,23.400996613140567,0.3,0.23479216415860782,20.0,22.0
Timestamp,23.374340492125484,0.3,0.23692494501248865,20.0,22.0
Timestamp,23.39487261754566,0.3,0.2385571088991489,20.0,22.0
Timestamp,23.440147404175654,0.3,0.2400205187329554,20.0,22.0
Timestamp,23.260211418951883,0.3,0.23448069941973856,20.0,22.0
Timestamp,23.08806395894006,0.3,0.23469716463069884,20.0,22.0
Timestamp,23.011859995392435,0.3,0.23438580285997798,20.0,22.0
Timestamp,22.992064575056546,0.3,0.23410562841022908,20.0,22.0
Timestamp,23.199814458372142,0.3,0.239850978078952,20.0,22.0
Timestamp,23.380582759046398,0.3,0.23972812734551258,20.0,22.0
Timestamp,23.455749066494004,0.3,0.23985832482618172,20.0,22.0
Timestamp,23.474634608214,0.3,0.2405119113085851,20.0,22.0
Timestamp,23.531558410055286,0.3,0.24320270342505354,20.0,22.0
Timestamp,23.591362504923204,0.3,0.24532864052354572,20.0,22.0
Timestamp,23.631479388739617,0.3,0.24744943908941983,20.0,22.0
Timestamp,23.656569245294406,0.3,0.24974956684054223,20.0,22.0
Timestamp,23.610214844765384,0.3,0.25036389159496014,20.0,22.0
Timestamp,23.572896396046392,0.3,0.2526852754107167,20.0,22.0
Timestamp,23.567723795529268,0.3,0.25410998846099214,20.0,22.0
Timestamp,23.576740329838028,0.3,0.2538046770538151,20.0,22.0
Timestamp,23.44721091567594,0.3,0.239444458665471,20.0,22.0
Timestamp,23.33163559096223,0.3,0.23532629662429205,20.0,22.0
Timestamp,23.278981034453206,0.3,0.22850182919921797,20.0,22.0
Timestamp,23.25688943320975,0.3,0.2178239618143171,20.0,22.0
Timestamp,23.23460812331663,0.3,0.20805722516270778,20.0,22.0
Timestamp,23.197059620389293,0.3,0.19728676878290696,20.0,22.0
Timestamp,23.166375806949702,0.3,0.19075289780570054,20.0,22.0
Timestamp,23.12382656085965,0.3,0.18476873412608458,20.0,22.0
Timestamp,22.451360823000236,0.3,0.1518718709805721,20.0,22.0
Timestamp,22.0688830951205,0.3,0.14334274531627522,20.0,22.0
Timestamp,22.007139272856374,0.3,0.1327114184219594,20.0,22.0
Timestamp,22.00013007039195,0.3,0.12967814556815205,20.0,22.0
Timestamp,21.999531712407872,0.3,0.11308256247401076,20.0,22.0
Timestamp,21.999758354931984,0.3,0.11079695219004637,20.0,22.0
Timestamp,21.971672567611787,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.90637519828113,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.10490653902874,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.11405497263819,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.112036800341503,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.09206181580151,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.032921440754542,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.96006439711575,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.891134949053498,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.828856700802824,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.770848913070868,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.715271231065916,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.661583103268654,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.609744854938935,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.559685567091947,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.511307412951336,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.46450172322121,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.419167378668252,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.482689315865098,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.53838099938826,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.552764298386233,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.543906373476773,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.528318631599728,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.511116723700997,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.49262551508025,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.472855932428825,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.45224099773044,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.431220602549676,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.41013162001117,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.38918598227878,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.368538311177332,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.34829573349828,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.328525764439306,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.309254351006224,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.290488507093546,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.272257403474146,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.25458328696673,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.237466768365447,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.22089523117388,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.20499706129428,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.189637836047336,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.17474654572306,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.160309363179355,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.146589574902393,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.134528862526132,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.126215483749842,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.123651644150996,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.127861558608505,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.1383212980732,0.3,0.11287520008320383,20.0,22.0
Timestamp,21.152201000153728,0.3,0.11578720173791779,20.0,22.0
Timestamp,21.185684322871644,0.3,0.11578720173791779,20.0,22.0
Timestamp,21.2310748783573,0.3,0.11578720173791779,20.0,22.0
Timestamp,21.287113350654174,0.3,0.11578720173791779,20.0,22.0
Timestamp,21.35324255184226,0.3,0.11578720173791779,20.0,22.0
Timestamp,21.427959665699525,0.3,0.11578720173791779,20.0,22.0
Timestamp,21.51080061952343,0.3,0.11578720173791779,20.0,22.0
Timestamp,21.60146968742248,0.3,0.11578720173791779,20.0,22.0
Timestamp,21.674843664626213,0.3,0.11578720173791779,20.0,22.0
Timestamp,21.767714850495558,0.3,0.11578720173791779,20.0,22.0
Timestamp,21.864360297517212,0.3,0.11578720173791779,20.0,22.0
Timestamp,21.966546918981116,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.073150237041578,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.182747776012565,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.293800049381986,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.405439743178782,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.518926949100656,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.633918388000843,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.747541729189837,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.857779259712935,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.963997865441222,0.3,0.11578720173791779,20.0,22.0
Timestamp,23.065402809878346,0.3,0.11578720173791779,20.0,22.0
Timestamp,23.167513733528338,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.262075656921347,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.348081604704802,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.428118656720308,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.503507817687172,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.574341350824007,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.639857262920025,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.6960284429221,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.742737447604394,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.780566968249193,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.809512447408405,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.828815382586594,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.837766142294736,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.836021825994084,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.823010213828255,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.797999628017894,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.748421188524937,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.6863523300445,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.631876083074502,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.56245515888712,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.490055710897412,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.414591836566846,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.33762767520469,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.260432392995565,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.183959023973657,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.10883117504083,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.03545400383526,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.964335630911233,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.89564920256562,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.829438426335532,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.765736608169167,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.704560576660395,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.6459039275702,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.589731105782533,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.53598576183673,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.48461032338347,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.43552863145415,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.388664325660976,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.343944520502216,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.301305841583183,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.260815697534007,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.222243268124124,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.185431615781372,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.149842577771363,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.11545529893125,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.08235180796857,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.05051027294419,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.02000933326439,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.990731984737593,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.962530861396356,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.935304255951955,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.908836799270144,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.883089345571722,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.858062207280113,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.833727518476753,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.810760794705352,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.789027128026298,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.76821365735323,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.748126257730036,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.7288037234869,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.71023903658054,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.692390708828672,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.675361667638324,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.658660810769838,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.642432511830773,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.626506567482753,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.61110789087258,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.59656282684095,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.582796518866523,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.569967728185926,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.55909603901474,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.551394501932727,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.54726739771832,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.54699031314056,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.55167681743787,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.562710070762222,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.580863374641833,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.60645961448207,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.633010619605116,0.3,0.11578720173791779,20.0,22.0
Timestamp,21.669134677318628,0.3,0.11578720173791779,20.0,22.0
Timestamp,21.716165162159353,0.3,0.11578720173791779,20.0,22.0
Timestamp,21.771743881410202,0.3,0.11578720173791779,20.0,22.0
Timestamp,21.834105219649942,0.3,0.11578720173791779,20.0,22.0
Timestamp,21.902550462687593,0.3,0.11578720173791779,20.0,22.0
Timestamp,21.976528247974624,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.055320324518753,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.13788705084772,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.22306875128631,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.31005732146984,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.398153768869076,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.488013669191965,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.57705397414144,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.66390359065968,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.748093946905346,0.3,0.11578720173791779,20.0,22.0
Timestamp,22.83600014689538,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.919597485185673,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.99835737459236,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.074256373423616,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.147931127606558,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.218936051872046,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.287047650542654,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.352382614837524,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.414568095333003,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.473102811854336,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.52697009624919,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.574846948088837,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.615620513380026,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.648029292030174,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.671352564860864,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.684524190387975,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.685900758713867,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.674978838735964,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.65128219849167,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.615107130694174,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.568685437360685,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.510152463252663,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.44283196309873,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.370771956177474,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.296445760124232,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.221005184378182,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.14525478946968,0.3,0.10996319842848988,20.0,22.0
Timestamp,23.069836248911695,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.99523425077896,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.921867937610898,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.849987458939104,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.77977839457593,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.711399903996064,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.645618177336058,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.582267253446634,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.52103759241531,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.461817181530925,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.404598419879225,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.34937229558353,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.29610859336058,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.24476674044798,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.1953016347043,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.147663848297828,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.10179929440126,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.057649963240188,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.907707916685,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.768661801250694,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.673802969756007,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.604991764005213,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.545691737609246,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.4907782290603,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.439838389572284,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.392900519942128,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.349363031211265,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.308649653154138,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.270385141238318,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.234319477536772,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.200113423921152,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.167605509195454,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.136688701717908,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.107246453512424,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.07915672868606,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.052304576967238,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.026583049366277,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.001893581874498,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.97815890205382,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.955309360001866,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.933250995056255,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.911889589950725,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.549627470986863,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.338954940967646,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.221268706839787,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.137713617928995,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.104658007343943,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.081284974075636,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.05563170085335,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.043048166833128,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.379355846721086,0.3,0.11400767336580421,20.0,22.0
Timestamp,21.999233660852653,0.3,0.11994225003468059,20.0,22.0
Timestamp,21.998443408184446,0.3,0.13521169764287408,20.0,22.0
Timestamp,21.999297186815824,0.3,0.14317722232033955,20.0,22.0
Timestamp,22.46202947424661,0.3,0.1859757355382102,20.0,22.0
Timestamp,22.763904650272348,0.3,0.19456483418139742,20.0,22.0
Timestamp,22.911558236146245,0.3,0.20195437289353624,20.0,22.0
Timestamp,23.00220862330691,0.3,0.20863022839155784,20.0,22.0
Timestamp,23.122528278937118,0.3,0.21549106432630913,20.0,22.0
Timestamp,23.234082225906302,0.3,0.222240349791767,20.0,22.0
Timestamp,23.33025478741374,0.3,0.22802747807364715,20.0,22.0
Timestamp,23.412829777381496,0.3,0.23264044113461163,20.0,22.0
Timestamp,23.375825951926625,0.3,0.2290556057658764,20.0,22.0
Timestamp,23.34410834188935,0.3,0.23264292167538658,20.0,22.0
Timestamp,23.359342741644426,0.3,0.23380241186263317,20.0,22.0
Timestamp,23.399213162662065,0.3,0.23490937589972033,20.0,22.0
Timestamp,23.13531706203652,0.3,0.22369452540072102,20.0,22.0
Timestamp,23.034812163673983,0.3,0.22177132775069272,20.0,22.0
Timestamp,22.96848937692456,0.3,0.22320659262273454,20.0,22.0
Timestamp,22.95991834684364,0.3,0.22289619659213566,20.0,22.0
Timestamp,23.180667670634037,0.3,0.23597519522082203,20.0,22.0
Timestamp,23.37253668313977,0.3,0.23625718603423734,20.0,22.0
Timestamp,23.457658001736934,0.3,0.23687043254748247,20.0,22.0
Timestamp,23.486531528415785,0.3,0.2381246139294939,20.0,22.0
Timestamp,23.55393355488843,0.3,0.24155526053301135,20.0,22.0
Timestamp,23.624673168224565,0.3,0.24402807530245382,20.0,22.0
Timestamp,23.67629852921072,0.3,0.2473444293468863,20.0,22.0
Timestamp,23.712971586088774,0.3,0.25088876974097035,20.0,22.0
Timestamp,23.674799239184626,0.3,0.25256686629835434,20.0,22.0
Timestamp,23.643024286386108,0.3,0.25605586004842834,20.0,22.0
Timestamp,23.64224712769629,0.3,0.2582710666567243,20.0,22.0
Timestamp,23.655163304098764,0.3,0.25911435283784623,20.0,22.0
Timestamp,23.530038176071432,0.3,0.24877733686680062,20.0,22.0
Timestamp,23.4181668092585,0.3,0.24453265896706047,20.0,22.0
Timestamp,23.368188991948657,0.3,0.23780772217803536,20.0,22.0
Timestamp,23.347583848102573,0.3,0.22951744837909036,20.0,22.0
Timestamp,23.324290592222003,0.3,0.21729310226978746,20.0,22.0
Timestamp,23.28384943925358,0.3,0.20578419486311555,20.0,22.0
Timestamp,23.238422387791974,0.3,0.19837665543686048,20.0,22.0
Timestamp,23.20041567686198,0.3,0.19048697930650288,20.0,22.0
Timestamp,22.524482528160267,0.3,0.15589195598534833,20.0,22.0
Timestamp,22.139944541579208,0.3,0.15084852623682501,20.0,22.0
Timestamp,22.016421139005065,0.3,0.1403575456562764,20.0,22.0
Timestamp,22.001202977743752,0.3,0.13475772106433642,20.0,22.0
Timestamp,21.999547219524377,0.3,0.11476079002771468,20.0,22.0
Timestamp,21.99955143044154,0.3,0.11219445041993621,20.0,22.0
Timestamp,21.999199025326682,0.3,0.11076922954756575,20.0,22.0
Timestamp,21.960527076151205,0.3,0.11016366856351767,20.0,22.0
Timestamp,22.19495914916111,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.216564400693695,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.218242307564832,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.210756972313504,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.16022933106726,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.093835662870895,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.03020397642497,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.972578440077523,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.91868896347282,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.866847284241178,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.816640603894207,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.768094841794184,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.721296278493558,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.67617157273293,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.632614216471215,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.590543317182487,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.549943602026577,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.510663182797337,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.472698140606845,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.43610370177884,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.400852250010434,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.366944463288483,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.334367685059014,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.303086364717654,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.273087816223658,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.244313457619576,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.216698821391333,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.190191258338025,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.165647284817112,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.14291455222647,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.121565273705446,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.1013351829508,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.08210403551302,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.063946445362856,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.046655223458156,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.030099826108408,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.01422131917792,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.998981741923256,0.3,0.10996319842848988,20.0,22.0
